frame,timestamp,t_sim_s,scenario_id,environment,speed_kmph,snr_db,doppler_hz,carrier_frequency_hz,bandwidth_hz,channel_profile,delay_spread_taps,num_paths,modulation,doppler_scale,detector,waveform,strategy,mode,policy,scenario_seed,payload_seed,channel_seed,noise_seed,payload_sum,chan_checksum,frequency_offset_hz,phase_offset_rad,timing_offset_samples,predicted_waveform,confidence,confidence_band,predicted_OTFS_BER,predicted_ODDM_BER,predicted_OTFS_ACS,predicted_ODDM_ACS,predicted_OTFS_throughput,predicted_ODDM_throughput,predicted_OTFS_CQI,predicted_ODDM_CQI,uncertainty_ACS_OTFS,uncertainty_ACS_ODDM,selected_waveform,previous_waveform,switched,switch_reason,ai_error,fallback_used,fallback_reason,BER,SER,PER,throughput_bps,spectral_efficiency,CQI,wall_clock_ms,detector_time_ms,latency_ms_modeled,packet_loss,recovery_rate,ACS,tp_cap_bps,se_cap,actual_BER_OTFS,actual_ACS_OTFS,actual_BER_ODDM,actual_ACS_ODDM,actual_TP_OTFS,actual_TP_ODDM,oracle_waveform,oracle_BER,oracle_ACS,ACS_regret,BER_regret,relative_BER_regret,decision_correct,error_flag,error_message,master_seed,policy_version,experiment_id,modulation_label
4,2026-08-25 16:05:50,3,B,HighSpeedRail,233.1,7.48,2591.79301968964,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260827,202608234,100004,924,2.36994913157138,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0473958333333333,0.0916666666666667,1,0.0,0.0,7,63.2128,55.5384,,1,0,0.200930503668518,900000.0,2,0.0473958333333333,0.200930503668518,0.0557291666666667,0.186533962413474,0,0.0,OTFS,0.0473958333333333,0.200930503668518,0.0,0.0,0.0,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
5,2026-08-25 16:05:54,4,B,HighSpeedRail,236.0,8.69,2624.03754889213,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260828,202608235,100005,914,1.90866906493955,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0541666666666667,0.107291666666667,1,0.0,0.0,7,38.7164,29.754,,1,0,0.208937891917096,900000.0,2,0.0541666666666667,0.208937891917096,0.0734375,0.167850742611738,0,0.0,OTFS,0.0541666666666667,0.208937891917096,0.0,0.0,0.0,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
6,2026-08-25 16:05:57,5,B,HighSpeedRail,235.8,9.98,2621.81378825747,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260829,202608236,100006,985,2.89307410024442,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0036458333333333,0.0072916666666666,1,0.0,0.0,12,43.1359,36.2782,,1,0,0.305002715353409,900000.0,2,0.0036458333333333,0.305002715353409,0.0,0.952909540316712,0,898245.614035088,ODDM,0.0,0.952909540316712,0.647906824963303,0.0036458333333333,,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
7,2026-08-25 16:06:00,6,B,HighSpeedRail,232.4,10.99,2584.00985746835,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260830,202608237,100007,962,3.07570640912842,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0,0.0,0,900000.0,1.875,15,54.4869,43.878,,0,1,0.974050848376822,900000.0,2,0.0,0.974050848376822,0.0041666666666666,0.282950846078781,900000,0.0,OTFS,0.0,0.974050848376822,0.0,0.0,,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
8,2026-08-25 16:06:04,7,B,HighSpeedRail,225.9,10.95,2511.73763684209,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260831,202608238,100008,976,2.42415340078645,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0161458333333333,0.0302083333333333,1,0.0,0.0,10,45.7775,38.0,,1,0,0.257360060680556,900000.0,2,0.0161458333333333,0.257360060680556,0.025,0.213013976531973,0,0.0,OTFS,0.0161458333333333,0.257360060680556,0.0,0.0,0.0,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
9,2026-08-25 16:06:07,8,B,HighSpeedRail,216.9,10.71,2411.66840828264,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260832,202608239,100009,945,2.74798957881985,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.01875,0.0375,1,0.0,0.0,9,42.0995,34.3683,,1,0,0.246169544075099,900000.0,2,0.01875,0.246169544075099,0.0067708333333333,0.263033365224637,0,0.0,ODDM,0.0067708333333333,0.263033365224637,0.0168638211495382,0.0119791666666667,1.76923076923077,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
10,2026-08-25 16:06:10,9,B,HighSpeedRail,206.2,10.31,2292.69721432863,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260833,202608240,100010,985,3.50896733020769,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0036458333333333,0.0072916666666666,1,0.0,0.0,12,42.0402,33.9215,,1,0,0.305991401531853,900000.0,2,0.0036458333333333,0.305991401531853,0.0010416666666666,0.334935903008685,0,0.0,ODDM,0.0010416666666666,0.334935903008685,0.0289445014768329,0.0026041666666666,2.5,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
11,2026-08-25 16:06:14,10,B,HighSpeedRail,194.7,9.76,2164.83097783601,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260834,202608241,100011,990,1.41379355333706,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0729166666666667,0.141666666666667,1,0.0,0.0,6,90.3185,72.1927,,1,0,0.177082660242514,900000.0,2,0.0729166666666667,0.177082660242514,0.0765625,0.172802928359704,0,0.0,OTFS,0.0729166666666667,0.177082660242514,0.0,0.0,0.0,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
12,2026-08-25 16:06:24,11,B,HighSpeedRail,183.4,9.1,2039.18850197804,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260835,202608242,100012,948,2.60307548755954,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0380208333333333,0.0739583333333333,1,0.0,0.0,8,108.8824,89.0129,,1,0,0.203244059777577,900000.0,2,0.0380208333333333,0.203244059777577,0.0375,0.157603239257766,0,0.0,OTFS,0.0375,0.203244059777577,0.0,0.0005208333333333,0.0138888888888888,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
13,2026-08-25 16:06:37,12,B,HighSpeedRail,173.5,8.38,1929.11235056265,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260836,202608243,100013,932,2.05053275459047,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.102604166666667,0.194791666666667,1,0.0,0.0,5,124.4124,94.6312,,1,0,0.153504745486089,900000.0,2,0.102604166666667,0.153504745486089,0.0760416666666667,0.122845365393847,0,0.0,OTFS,0.0760416666666667,0.153504745486089,0.0,0.0265625,0.349315068493151,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
14,2026-08-25 16:06:52,13,B,HighSpeedRail,165.7,7.62,1842.38568581113,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260837,202608244,100014,924,1.37871432003237,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.201041666666667,0.35625,1,0.0,0.0,4,154.9876,132.8062,,1,0,0.120506956862096,900000.0,2,0.201041666666667,0.120506956862096,0.158854166666667,0.0867782650279241,0,0.0,OTFS,0.158854166666667,0.120506956862096,0.0,0.0421875,0.265573770491803,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
15,2026-08-25 16:07:08,14,B,HighSpeedRail,160.6,6.9,1785.67978962744,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260838,202608245,100015,975,2.37243345604937,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0947916666666667,0.182291666666667,1,0.0,0.0,5,173.4485,145.8239,,1,0,0.140867926478411,900000.0,2,0.0947916666666667,0.140867926478411,0.0723958333333333,0.122472281795847,0,0.0,OTFS,0.0723958333333333,0.140867926478411,0.0,0.0223958333333333,0.309352517985611,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
16,2026-08-25 16:07:23,15,B,HighSpeedRail,158.8,5.46,1765.66594391555,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260839,202608246,100016,957,2.31545356681108,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.227604166666667,0.410416666666667,1,0.0,0.0,4,180.9955,155.8854,,1,0,0.112651033310687,900000.0,2,0.227604166666667,0.112651033310687,0.188541666666667,0.0886801892787035,0,0.0,OTFS,0.188541666666667,0.112651033310687,0.0,0.0390625,0.207182320441989,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
17,2026-08-25 16:07:38,16,B,HighSpeedRail,160.2,3.92,1781.23226835813,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260840,202608247,100017,954,2.64041262839379,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.132291666666667,0.245833333333333,1,0.0,0.0,5,128.3551,100.2082,,1,0,0.147192771985958,900000.0,2,0.132291666666667,0.147192771985958,0.1046875,0.11126619915375,0,0.0,OTFS,0.1046875,0.147192771985958,0.0,0.0276041666666667,0.263681592039801,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
18,2026-08-25 16:07:50,17,B,HighSpeedRail,164.5,2.76,1829.0431220032,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260841,202608248,100018,969,2.16313742978128,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.209895833333333,0.373958333333333,1,0.0,0.0,4,206.6675,184.8707,,1,0,0.107928626892388,900000.0,2,0.209895833333333,0.107928626892388,0.178645833333333,0.0908295005657846,0,0.0,OTFS,0.178645833333333,0.107928626892388,0.0,0.03125,0.174927113702624,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
19,2026-08-25 16:08:04,18,B,HighSpeedRail,171.2,2.11,1903.53910326412,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260842,202608249,100019,943,2.31436433230711,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.107291666666667,0.198958333333333,1,0.0,0.0,5,113.6211,91.2707,,1,0,0.153752066030987,900000.0,2,0.107291666666667,0.153752066030987,0.1125,0.10931734623605,0,0.0,OTFS,0.107291666666667,0.153752066030987,0.0,0.0,0.0,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
20,2026-08-25 16:08:18,19,B,HighSpeedRail,179.3,2.05,1993.60140896762,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260843,202608250,100020,966,3.19301398918425,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.04375,0.0864583333333333,1,0.0,0.0,7,128.6469,105.8764,,1,0,0.185522798274132,900000.0,2,0.04375,0.185522798274132,0.0328125,0.158693224803518,0,0.0,OTFS,0.0328125,0.185522798274132,0.0,0.0109375,0.333333333333333,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
21,2026-08-25 16:08:31,20,B,HighSpeedRail,188.0,2.57,2090.33499657509,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260844,202608251,100021,988,1.30845158638384,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.228125,0.403125,1,0.0,0.0,4,103.4277,83.3102,,1,0,0.132674485269319,900000.0,2,0.228125,0.132674485269319,0.178645833333333,0.0906217601320979,0,0.0,OTFS,0.178645833333333,0.132674485269319,0.0,0.0494791666666667,0.276967930029154,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
22,2026-08-25 16:08:44,21,B,HighSpeedRail,196.2,3.62,2181.50918259591,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260845,202608252,100022,952,2.51580701070144,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.232291666666667,0.413541666666667,1,0.0,0.0,4,235.6813,213.6751,,1,0,0.10077188417633,900000.0,2,0.232291666666667,0.10077188417633,0.156770833333333,0.092235198973379,0,0.0,OTFS,0.156770833333333,0.10077188417633,0.0,0.0755208333333333,0.481727574750831,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
23,2026-08-25 16:08:57,22,B,HighSpeedRail,202.8,5.08,2254.89328353951,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260846,202608253,100023,958,2.66360529894389,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0833333333333333,0.159375,1,0.0,0.0,6,129.2215,106.3073,,1,0,0.163736012510537,900000.0,2,0.0833333333333333,0.163736012510537,0.0697916666666667,0.127836995722211,0,0.0,OTFS,0.0697916666666667,0.163736012510537,0.0,0.0135416666666667,0.194029850746269,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
24,2026-08-25 16:09:10,23,B,HighSpeedRail,207.1,6.55,2302.70413718458,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260847,202608254,100024,961,1.68004305438891,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.184895833333333,0.33125,1,0.0,0.0,4,119.8401,89.8843,,1,0,0.134344415774329,900000.0,2,0.184895833333333,0.134344415774329,0.1125,0.106580154417305,0,0.0,OTFS,0.1125,0.134344415774329,0.0,0.0723958333333333,0.643518518518519,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
25,2026-08-25 16:09:25,24,B,HighSpeedRail,208.5,7.25,2318.27046162716,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260848,202608255,100025,965,2.61523557842617,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0140625,0.028125,1,0.0,0.0,10,134.0045,112.8204,,1,0,0.234051137362879,900000.0,2,0.0140625,0.234051137362879,0.0140625,0.192802918576039,0,0.0,OTFS,0.0140625,0.234051137362879,0.0,0.0,0.0,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
26,2026-08-25 16:09:38,25,B,HighSpeedRail,206.7,8.0,2298.25661591527,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260849,202608256,100026,947,2.93984204540019,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0104166666666667,0.0208333333333333,1,0.0,0.0,10,105.9142,74.7269,,1,0,0.251417476044918,900000.0,2,0.0104166666666667,0.251417476044918,0.0046875,0.236783514241906,0,0.0,OTFS,0.0046875,0.251417476044918,0.0,0.0057291666666666,1.22222222222222,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
27,2026-08-25 16:09:52,26,B,HighSpeedRail,201.7,8.75,2242.66260004891,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260850,202608257,100027,943,2.45463473298808,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0067708333333333,0.0135416666666667,1,0.0,0.0,11,143.8901,122.5894,,1,0,0.254565108636183,900000.0,2,0.0067708333333333,0.254565108636183,0.0130208333333333,0.19581970374536,0,0.0,OTFS,0.0067708333333333,0.254565108636183,0.0,0.0,0.0,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
28,2026-08-25 16:10:05,27,B,HighSpeedRail,193.8,9.45,2154.82405498006,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260851,202608258,100028,949,2.32971290072041,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0234375,0.046875,1,0.0,0.0,8,174.2594,149.8481,,1,0,0.195192908263243,900000.0,2,0.0234375,0.195192908263243,0.03125,0.164916234107274,0,0.0,OTFS,0.0234375,0.195192908263243,0.0,0.0,0.0,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
29,2026-08-25 16:10:20,28,B,HighSpeedRail,183.9,10.05,2044.74790356467,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260852,202608259,100029,988,1.93962409349556,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0953125,0.185416666666667,1,0.0,0.0,5,211.8971,187.1826,,1,0,0.131758182278234,900000.0,2,0.0953125,0.131758182278234,0.0854166666666667,0.121247563119727,0,0.0,OTFS,0.0854166666666667,0.131758182278234,0.0,0.0098958333333333,0.115853658536585,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
30,2026-08-25 16:10:36,29,B,HighSpeedRail,172.6,10.53,1919.1054277067,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260853,202608260,100030,982,1.98721730126595,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0494791666666667,0.096875,1,0.0,0.0,7,236.1228,214.986,,1,0,0.158531232340286,900000.0,2,0.0494791666666667,0.158531232340286,0.0213541666666667,0.17713240118916,0,0.0,ODDM,0.0213541666666667,0.17713240118916,0.0186011688488745,0.028125,1.31707317073171,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
31,2026-08-25 16:10:50,30,B,HighSpeedRail,161.1,10.85,1791.23919121408,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260854,202608261,100031,979,2.05660586991468,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.155729166666667,0.288541666666667,1,0.0,0.0,4,201.7567,181.1198,,1,0,0.1140812153899,900000.0,2,0.155729166666667,0.1140812153899,0.0432291666666667,0.145688743685102,0,0.0,ODDM,0.0432291666666667,0.145688743685102,0.0316075282952016,0.1125,2.60240963855422,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
32,2026-08-25 16:11:03,31,B,HighSpeedRail,150.4,10.99,1672.26799726007,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260855,202608262,100032,969,1.91150559249439,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0421875,0.084375,1,0.0,0.0,7,104.2355,84.5654,,1,0,0.192803205894587,900000.0,2,0.0421875,0.192803205894587,0.03125,0.162710261145583,0,0.0,OTFS,0.03125,0.192803205894587,0.0,0.0109375,0.35,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
33,2026-08-25 16:11:16,32,B,HighSpeedRail,141.4,10.17,1572.19876870062,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260856,202608263,100033,923,2.60050898843688,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0020833333333333,0.0041666666666666,1,0.0,0.0,13,162.1271,142.4606,,1,0,0.290769709257386,900000.0,2,0.0020833333333333,0.290769709257386,0.003125,0.254998583255576,0,0.0,OTFS,0.0020833333333333,0.290769709257386,0.0,0.0,0.0,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
34,2026-08-25 16:11:29,33,B,HighSpeedRail,140.0,8.95,1556.63244425804,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260857,202608264,100034,998,3.15937043746528,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0015625,0.003125,1,0.0,0.0,14,94.7712,73.7877,,1,0,0.326070959024727,900000.0,2,0.0015625,0.326070959024727,0.0010416666666666,0.293952567353152,0,0.0,OTFS,0.0010416666666666,0.326070959024727,0.0,0.0005208333333333,0.5,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
35,2026-08-25 16:11:41,34,B,HighSpeedRail,140.0,7.79,1556.63244425804,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260858,202608265,100035,979,2.54357324653557,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.208854166666667,0.377083333333333,1,0.0,0.0,4,168.0869,142.5995,,1,0,0.117357139052169,900000.0,2,0.208854166666667,0.117357139052169,0.0833333333333333,0.125423244557417,0,0.0,ODDM,0.0833333333333333,0.125423244557417,0.0080661055052485,0.125520833333333,1.50625,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
36,2026-08-25 16:11:54,35,B,HighSpeedRail,140.0,6.82,1556.63244425804,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260859,202608266,100036,973,2.37248812248778,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0739583333333333,0.142708333333333,1,0.0,0.0,6,98.9872,76.9082,,1,0,0.175201840320346,900000.0,2,0.0739583333333333,0.175201840320346,0.0557291666666667,0.141103748808342,0,0.0,OTFS,0.0557291666666667,0.175201840320346,0.0,0.0182291666666667,0.327102803738318,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
37,2026-08-25 16:12:07,36,B,HighSpeedRail,140.0,6.15,1556.63244425804,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260860,202608267,100037,974,2.13464626770565,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.177083333333333,0.330208333333333,1,0.0,0.0,4,151.3813,127.6413,,1,0,0.124149826809388,900000.0,2,0.177083333333333,0.124149826809388,0.157291666666667,0.0926625599348356,0,0.0,OTFS,0.157291666666667,0.124149826809388,0.0,0.0197916666666667,0.125827814569537,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
38,2026-08-25 16:12:20,37,B,HighSpeedRail,140.0,5.8,1556.63244425804,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260861,202608268,100038,979,2.68274238531814,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.06875,0.132291666666667,1,0.0,0.0,6,100.6189,82.2742,,1,0,0.174721071636126,900000.0,2,0.06875,0.174721071636126,0.0661458333333333,0.127693668642106,0,0.0,OTFS,0.0661458333333333,0.174721071636126,0.0,0.0026041666666666,0.0393700787401575,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
39,2026-08-25 16:12:34,38,B,HighSpeedRail,147.3,5.78,1637.79970742293,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260862,202608269,100039,982,2.05997811649224,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.18125,0.33125,1,0.0,0.0,4,142.2621,119.9331,,1,0,0.125804607127513,900000.0,2,0.18125,0.125804607127513,0.116145833333333,0.106301116332358,0,0.0,OTFS,0.116145833333333,0.125804607127513,0.0,0.0651041666666667,0.560538116591928,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
40,2026-08-25 16:12:48,39,B,HighSpeedRail,155.8,6.03,1732.30953439574,4000000000,480000,EVA,1,9,4,3.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260863,202608270,100040,958,3.01431097572362,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.105729166666667,0.195833333333333,1,0.0,0.0,5,113.6466,89.8904,,1,0,0.154456316377014,900000.0,2,0.105729166666667,0.154456316377014,0.0776041666666667,0.121371619910888,0,0.0,OTFS,0.0776041666666667,0.154456316377014,0.0,0.028125,0.36241610738255,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,QPSK
41,2026-08-25 16:13:10,40,B,Urban,26.1,13.24,96.7335876074641,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260864,202608271,100041,1902,2.79055502075482,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.154166666666667,0.521875,1,0.0,0.0,7,217.6669,201.7581,,1,0,0.140299706795954,1800000.0,4,0.154166666666667,0.140299706795954,0.311979166666667,0.0860281284610832,0,0.0,OTFS,0.154166666666667,0.140299706795954,0.0,0.0,0.0,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,16QAM
42,2026-08-25 16:13:26,41,B,Urban,34.1,12.69,126.383729402855,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260865,202608272,100042,1901,2.77869681301578,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0013020833333333,0.0052083333333333,1,0.0,0.0,15,163.3912,140.3862,,1,0,0.319786116447791,1800000.0,4,0.0013020833333333,0.319786116447791,0.0125,0.213177036444256,0,0.0,OTFS,0.0013020833333333,0.319786116447791,0.0,0.0,0.0,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,16QAM
43,2026-08-25 16:13:40,42,B,Urban,40.0,12.29,148.250708976956,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260866,202608273,100043,1968,2.89166316375506,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0190104166666667,0.0760416666666667,1,0.0,0.0,11,305.3912,276.5072,,1,0,0.206802817659012,1800000.0,4,0.0190104166666667,0.206802817659012,0.119270833333333,0.125943460886212,0,0.0,OTFS,0.0190104166666667,0.206802817659012,0.0,0.0,0.0,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,16QAM
44,2026-08-25 16:13:54,43,B,Urban,42.3,12.05,156.775124743131,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260867,202608274,100044,1863,2.58603297204419,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.0052083333333333,0.0208333333333333,1,0.0,0.0,13,200.4521,182.9497,,1,0,0.265199288064994,1800000.0,4,0.0052083333333333,0.265199288064994,0.0630208333333333,0.150251444228699,0,0.0,OTFS,0.0052083333333333,0.265199288064994,0.0,0.0,0.0,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,16QAM
45,2026-08-25 16:14:09,44,B,Urban,41.7,12.01,154.551364108477,4000000000,480000,EVA,1,9,16,1.0,MRC,OTFS,fixed_otfs,FULL,phase3,20260823,20260868,202608275,100045,1891,2.96251207841516,0,0,0,,,,,,,,,,,,,,,OTFS,0,,,0,,0.05859375,0.221875,1,0.0,0.0,9,183.3744,165.5098,,1,0,0.18505146482279,1800000.0,4,0.05859375,0.18505146482279,0.225,0.10129658056783,0,0.0,OTFS,0.05859375,0.18505146482279,0.0,0.0,0.0,,0,,20260823.0,phase3,B_fixed_otfs_20260823.0,16QAM
