Waveform,Environment,Speed_kmh,DelayProfile,DelaySpread,NumPaths,DopplerSpread,Modulation,Detector,SNR_dB,BER,SER,PER,EVM_percent,SINR_est_dB,CQI,Throughput_bps,SpectralEfficiency_bps_per_Hz,Runtime_sec,AvgIterations,ScenarioID,Category,FocusMode,CondID,TrialIdx,Timestamp
OFDM,Pedestrian,3,EPA,0,7,0.02265366561,4,LMMSE,20,0,0,0,0,160,15,898246,1.87135,0.0073057,1,23,LowMobility,0,5,3,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.02360598274,4,MRC,20,0,0,0,0,160,15,900000,1.875,0.0101903,50,24,LowMobility,0,5,4,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.02360598274,4,LMMSE,20,0,0,0,0,160,15,900000,1.875,0.0023664,1,24,LowMobility,0,5,4,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.02360598274,4,MMSETAP,20,0,0,0,0,160,15,898246,1.87135,0.0183625,1,24,LowMobility,0,5,4,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.02360598274,4,LMMSE,20,0,0,0,0,160,15,898246,1.87135,0.0637902,1,24,LowMobility,0,5,4,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.02360598274,4,MMSETAP,20,0,0,0,0,160,15,898246,1.87135,0.0042408,1,24,LowMobility,0,5,4,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.02360598274,4,LMMSE,20,0,0,0,0,160,15,898246,1.87135,0.0061298,1,24,LowMobility,0,5,4,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.02365559599,4,MRC,20,0,0,0,0,160,15,900000,1.875,0.0101359,50,25,LowMobility,0,5,5,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.02365559599,4,LMMSE,20,0,0,0,0,160,15,900000,1.875,0.0024763,1,25,LowMobility,0,5,5,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.02365559599,4,MMSETAP,20,0,0,0,0,160,15,898246,1.87135,0.0187377,1,25,LowMobility,0,5,5,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.02365559599,4,LMMSE,20,0,0,0,0,160,15,898246,1.87135,0.0657374,1,25,LowMobility,0,5,5,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.02365559599,4,MMSETAP,20,0,0,0,0,160,15,898246,1.87135,0.0057435,1,25,LowMobility,0,5,5,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.02365559599,4,LMMSE,20,0,0,0,0,160,15,898246,1.87135,0.0059862,1,25,LowMobility,0,5,5,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.02316780795,4,MRC,25,0,0,0,0,160,15,900000,1.875,0.0113761,50,26,LowMobility,0,6,1,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.02316780795,4,LMMSE,25,0,0,0,0,160,15,900000,1.875,0.0023092,1,26,LowMobility,0,6,1,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.02316780795,4,MMSETAP,25,0,0,0,0,160,15,898246,1.87135,0.0175593,1,26,LowMobility,0,6,1,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.02316780795,4,LMMSE,25,0,0,0,0,160,15,898246,1.87135,0.0644414,1,26,LowMobility,0,6,1,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.02316780795,4,MMSETAP,25,0,0,0,0,160,15,898246,1.87135,0.0038387,1,26,LowMobility,0,6,1,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.02316780795,4,LMMSE,25,0,0,0,0,160,15,898246,1.87135,0.0066563,1,26,LowMobility,0,6,1,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.02361244837,4,MRC,25,0,0,0,0,160,15,900000,1.875,0.0109332,50,27,LowMobility,0,6,2,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.02361244837,4,LMMSE,25,0,0,0,0,160,15,900000,1.875,0.0024246,1,27,LowMobility,0,6,2,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.02361244837,4,MMSETAP,25,0,0,0,0,160,15,898246,1.87135,0.0206368,1,27,LowMobility,0,6,2,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.02361244837,4,LMMSE,25,0,0,0,0,160,15,898246,1.87135,0.0623774,1,27,LowMobility,0,6,2,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.02361244837,4,MMSETAP,25,0,0,0,0,160,15,898246,1.87135,0.0042047,1,27,LowMobility,0,6,2,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.02361244837,4,LMMSE,25,0,0,0,0,160,15,898246,1.87135,0.0067278,1,27,LowMobility,0,6,2,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.01988307075,4,MRC,25,0,0,0,0,160,15,900000,1.875,0.0113538,50,28,LowMobility,0,6,3,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.01988307075,4,LMMSE,25,0,0,0,0,160,15,900000,1.875,0.0025217,1,28,LowMobility,0,6,3,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.01988307075,4,MMSETAP,25,0,0,0,0,160,15,898246,1.87135,0.0186699,1,28,LowMobility,0,6,3,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.01988307075,4,LMMSE,25,0,0,0,0,160,15,898246,1.87135,0.0669316,1,28,LowMobility,0,6,3,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.01988307075,4,MMSETAP,25,0,0,0,0,160,15,898246,1.87135,0.0042048,1,28,LowMobility,0,6,3,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.01988307075,4,LMMSE,25,0,0,0,0,160,15,898246,1.87135,0.005399,1,28,LowMobility,0,6,3,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.02371377244,4,MRC,25,0,0,0,0,160,15,900000,1.875,0.0140776,50,29,LowMobility,0,6,4,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.02371377244,4,LMMSE,25,0,0,0,0,160,15,900000,1.875,0.0030926,1,29,LowMobility,0,6,4,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.02371377244,4,MMSETAP,25,0,0,0,0,160,15,898246,1.87135,0.0214561,1,29,LowMobility,0,6,4,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.02371377244,4,LMMSE,25,0,0,0,0,160,15,898246,1.87135,0.0716237,1,29,LowMobility,0,6,4,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.02371377244,4,MMSETAP,25,0,0,0,0,160,15,898246,1.87135,0.0039964,1,29,LowMobility,0,6,4,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.02371377244,4,LMMSE,25,0,0,0,0,160,15,898246,1.87135,0.0069735,1,29,LowMobility,0,6,4,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.02365069777,4,MRC,25,0,0,0,0,160,15,900000,1.875,0.0136612,50,30,LowMobility,0,6,5,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.02365069777,4,LMMSE,25,0,0,0,0,160,15,900000,1.875,0.0027153,1,30,LowMobility,0,6,5,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.02365069777,4,MMSETAP,25,0,0,0,0,160,15,898246,1.87135,0.0187411,1,30,LowMobility,0,6,5,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.02365069777,4,LMMSE,25,0,0,0,0,160,15,898246,1.87135,0.0619498,1,30,LowMobility,0,6,5,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.02365069777,4,MMSETAP,25,0,0,0,0,160,15,898246,1.87135,0.0047099,1,30,LowMobility,0,6,5,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.02365069777,4,LMMSE,25,0,0,0,0,160,15,898246,1.87135,0.007852,1,30,LowMobility,0,6,5,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.02164094757,16,MRC,0,0.4544270833,0.890625,1,143.809,-3.15569,2,0,0,0.0142967,50,31,LowMobility,0,7,1,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.02164094757,16,LMMSE,0,0.4747395833,0.9354166667,1,102.409,-0.206724,3,0,0,0.0024333,1,31,LowMobility,0,7,1,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.02164094757,16,MMSETAP,0,0.4716145833,0.9375,1,102.054,-0.176588,3,0,0,0.0181353,1,31,LowMobility,0,7,1,2026-08-22 18:57:19
ODDM,Pedestrian,3,EPA,0,7,0.02164094757,16,LMMSE,0,0.471875,0.9364583333,1,102.35,-0.201716,3,0,0,0.064223,1,31,LowMobility,0,7,1,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.02164094757,16,MMSETAP,0,0.471875,0.9395833333,1,101.757,-0.151313,3,0,0,0.0039522,1,31,LowMobility,0,7,1,2026-08-22 18:57:19
OFDM,Pedestrian,3,EPA,0,7,0.02164094757,16,LMMSE,0,0.471875,0.9395833333,1,101.757,-0.151313,3,0,0,0.0062913,1,31,LowMobility,0,7,1,2026-08-22 18:57:19
OTFS,Pedestrian,3,EPA,0,7,0.02370022325,16,MRC,0,0.4078125,0.8479166667,1,122.819,-1.78534,3,0,0,0.0119697,50,32,LowMobility,0,7,2,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02370022325,16,LMMSE,0,0.440625,0.921875,1,95.9284,0.361057,4,0,0,0.0031507,1,32,LowMobility,0,7,2,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02370022325,16,MMSETAP,0,0.43984375,0.9239583333,1,95.655,0.385846,4,0,0,0.0259409,1,32,LowMobility,0,7,2,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02370022325,16,LMMSE,0,0.43828125,0.921875,1,95.4442,0.405012,4,0,0,0.0652817,1,32,LowMobility,0,7,2,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02370022325,16,MMSETAP,0,0.4434895833,0.9270833333,1,96.7856,0.283788,4,0,0,0.0037634,1,32,LowMobility,0,7,2,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02370022325,16,LMMSE,0,0.4434895833,0.9270833333,1,96.7856,0.283788,4,0,0,0.0068892,1,32,LowMobility,0,7,2,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02365530036,16,MRC,0,0.3067708333,0.7572916667,1,82.1743,1.70528,4,0,0,0.0151411,50,33,LowMobility,0,7,3,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02365530036,16,LMMSE,0,0.3723958333,0.9072916667,1,81.1382,1.8155,4,0,0,0.0024398,1,33,LowMobility,0,7,3,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02365530036,16,MMSETAP,0,0.3666666667,0.89375,1,80.8895,1.84216,4,0,0,0.0201786,1,33,LowMobility,0,7,3,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02365530036,16,LMMSE,0,0.3666666667,0.89375,1,80.8895,1.84216,4,0,0,0.0689343,1,33,LowMobility,0,7,3,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02365530036,16,MMSETAP,0,0.3651041667,0.890625,1,80.69,1.8636,4,0,0,0.0040902,1,33,LowMobility,0,7,3,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02365530036,16,LMMSE,0,0.3651041667,0.890625,1,80.69,1.8636,4,0,0,0.0060084,1,33,LowMobility,0,7,3,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02371743956,16,MRC,0,0.2106770833,0.64375,1,61.508,4.22136,5,0,0,0.018142,50,34,LowMobility,0,7,4,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02371743956,16,LMMSE,0,0.3330729167,0.8927083333,1,73.4496,2.68021,5,0,0,0.004011,1,34,LowMobility,0,7,4,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02371743956,16,MMSETAP,0,0.3361979167,0.8760416667,1,74.3221,2.57764,5,0,0,0.0302196,1,34,LowMobility,0,7,4,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02371743956,16,LMMSE,0,0.33671875,0.8770833333,1,74.2678,2.58398,5,0,0,0.0673107,1,34,LowMobility,0,7,4,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02371743956,16,MMSETAP,0,0.3356770833,0.8885416667,1,73.7234,2.6479,5,0,0,0.0043978,1,34,LowMobility,0,7,4,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02371743956,16,LMMSE,0,0.3356770833,0.8885416667,1,73.7234,2.6479,5,0,0,0.0047954,1,34,LowMobility,0,7,4,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02371035733,16,MRC,0,0.3421875,0.7916666667,1,93.3312,0.599461,4,0,0,0.0108512,50,35,LowMobility,0,7,5,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02371035733,16,LMMSE,0,0.3841145833,0.9010416667,1,84.0408,1.5102,4,0,0,0.002629,1,35,LowMobility,0,7,5,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02371035733,16,MMSETAP,0,0.3908854167,0.9177083333,1,84.4711,1.46583,4,0,0,0.0219036,1,35,LowMobility,0,7,5,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02371035733,16,LMMSE,0,0.390625,0.9166666667,1,84.4473,1.46829,4,0,0,0.063157,1,35,LowMobility,0,7,5,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02371035733,16,MMSETAP,0,0.3861979167,0.8979166667,1,85.0889,1.40254,4,0,0,0.0040924,1,35,LowMobility,0,7,5,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02371035733,16,LMMSE,0,0.3861979167,0.8979166667,1,85.0889,1.40254,4,0,0,0.0059322,1,35,LowMobility,0,7,5,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02366748131,16,MRC,5,0.4653645833,0.9052083333,1,141.096,-2.99029,2,0,0,0.011781,50,36,LowMobility,0,8,1,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02366748131,16,LMMSE,5,0.43671875,0.909375,1,100.328,-0.0284287,3,0,0,0.0036218,1,36,LowMobility,0,8,1,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02366748131,16,MMSETAP,5,0.4520833333,0.9114583333,1,103.697,-0.315323,3,0,0,0.0214983,1,36,LowMobility,0,8,1,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02366748131,16,LMMSE,5,0.4528645833,0.9145833333,1,103.929,-0.33473,3,0,0,0.0667368,1,36,LowMobility,0,8,1,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02366748131,16,MMSETAP,5,0.4390625,0.9104166667,1,101.045,-0.0903245,3,0,0,0.0038571,1,36,LowMobility,0,8,1,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02366748131,16,LMMSE,5,0.4390625,0.9104166667,1,101.045,-0.0903245,3,0,0,0.0058426,1,36,LowMobility,0,8,1,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02362856177,16,MRC,5,0.3765625,0.8291666667,1,110.007,-0.828419,3,0,0,0.0108633,50,37,LowMobility,0,8,2,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02362856177,16,LMMSE,5,0.3864583333,0.9,1,89.853,0.929352,4,0,0,0.0022969,1,37,LowMobility,0,8,2,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02362856177,16,MMSETAP,5,0.3872395833,0.8958333333,1,89.926,0.922292,4,0,0,0.0221514,1,37,LowMobility,0,8,2,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02362856177,16,LMMSE,5,0.3859375,0.8947916667,1,89.6578,0.948234,4,0,0,0.0653529,1,37,LowMobility,0,8,2,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02362856177,16,MMSETAP,5,0.38515625,0.9020833333,1,89.5846,0.955336,4,0,0,0.0044769,1,37,LowMobility,0,8,2,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02362856177,16,LMMSE,5,0.3846354167,0.9020833333,1,89.4868,0.964824,4,0,0,0.0066098,1,37,LowMobility,0,8,2,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02364478624,16,MRC,5,0.3299479167,0.784375,1,94.7159,0.471541,4,0,0,0.011651,50,38,LowMobility,0,8,3,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02364478624,16,LMMSE,5,0.3583333333,0.8739583333,1,84.6338,1.44913,4,0,0,0.0025364,1,38,LowMobility,0,8,3,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02364478624,16,MMSETAP,5,0.3588541667,0.88125,1,84.5302,1.45976,4,0,0,0.0183291,1,38,LowMobility,0,8,3,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02364478624,16,LMMSE,5,0.35859375,0.8854166667,1,84.3487,1.47843,4,0,0,0.0631169,1,38,LowMobility,0,8,3,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02364478624,16,MMSETAP,5,0.3638020833,0.8854166667,1,85.2266,1.3885,4,0,0,0.0054281,1,38,LowMobility,0,8,3,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02364478624,16,LMMSE,5,0.3635416667,0.8854166667,1,85.2009,1.39112,4,0,0,0.006566,1,38,LowMobility,0,8,3,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02366886479,16,MRC,5,0.1013020833,0.3739583333,1,41.2693,7.68746,7,0,0,0.0099393,50,39,LowMobility,0,8,4,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02366886479,16,LMMSE,5,0.265625,0.7729166667,1,66.827,3.50096,5,0,0,0.0022706,1,39,LowMobility,0,8,4,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02366886479,16,MMSETAP,5,0.2697916667,0.7833333333,1,67.479,3.41663,5,0,0,0.0201078,1,39,LowMobility,0,8,4,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02366886479,16,LMMSE,5,0.2690104167,0.78125,1,67.3816,3.42917,5,0,0,0.0690358,1,39,LowMobility,0,8,4,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02366886479,16,MMSETAP,5,0.26484375,0.7760416667,1,66.7942,3.50522,5,0,0,0.0036707,1,39,LowMobility,0,8,4,2026-08-22 18:57:20
OFDM,Pedestrian,3,EPA,0,7,0.02366886479,16,LMMSE,5,0.26484375,0.7760416667,1,66.7942,3.50522,5,0,0,0.005644,1,39,LowMobility,0,8,4,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02079741276,16,MRC,5,0.23984375,0.6875,1,68.3493,3.30532,5,0,0,0.0126781,50,40,LowMobility,0,8,5,2026-08-22 18:57:20
OTFS,Pedestrian,3,EPA,0,7,0.02079741276,16,LMMSE,5,0.31640625,0.8625,1,74.6562,2.53868,5,0,0,0.0025598,1,40,LowMobility,0,8,5,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02079741276,16,MMSETAP,5,0.3166666667,0.85,1,74.8612,2.51486,5,0,0,0.0189952,1,40,LowMobility,0,8,5,2026-08-22 18:57:20
ODDM,Pedestrian,3,EPA,0,7,0.02079741276,16,LMMSE,5,0.3169270833,0.8489583333,1,74.9489,2.50469,5,0,0,0.0635839,1,40,LowMobility,0,8,5,2026-08-22 18:57:21
OFDM,Pedestrian,3,EPA,0,7,0.02079741276,16,MMSETAP,5,0.3213541667,0.853125,1,75.4438,2.44753,5,0,0,0.0057873,1,40,LowMobility,0,8,5,2026-08-22 18:57:21
OFDM,Pedestrian,3,EPA,0,7,0.02079741276,16,LMMSE,5,0.3213541667,0.853125,1,75.4438,2.44753,5,0,0,0.0054914,1,40,LowMobility,0,8,5,2026-08-22 18:57:21
OTFS,Pedestrian,3,EPA,0,7,0.02370866632,16,MRC,10,0.1807291667,0.565625,1,55.4527,5.12155,6,0,0,0.0113624,50,41,LowMobility,0,9,1,2026-08-22 18:57:21
OTFS,Pedestrian,3,EPA,0,7,0.02370866632,16,LMMSE,10,0.3122395833,0.8635416667,1,71.3851,2.92785,5,0,0,0.0024929,1,41,LowMobility,0,9,1,2026-08-22 18:57:21
ODDM,Pedestrian,3,EPA,0,7,0.02370866632,16,MMSETAP,10,0.31484375,0.85625,1,72.0821,2.84345,5,0,0,0.0186732,1,41,LowMobility,0,9,1,2026-08-22 18:57:21
ODDM,Pedestrian,3,EPA,0,7,0.02370866632,16,LMMSE,10,0.3130208333,0.853125,1,71.8795,2.8679,5,0,0,0.0662796,1,41,LowMobility,0,9,1,2026-08-22 18:57:21
OFDM,Pedestrian,3,EPA,0,7,0.02370866632,16,MMSETAP,10,0.3044270833,0.8479166667,1,70.2673,3.06493,5,0,0,0.004168,1,41,LowMobility,0,9,1,2026-08-22 18:57:21
OFDM,Pedestrian,3,EPA,0,7,0.02370866632,16,LMMSE,10,0.3044270833,0.8479166667,1,70.2673,3.06493,5,0,0,0.0069028,1,41,LowMobility,0,9,1,2026-08-22 18:57:21
OTFS,Pedestrian,3,EPA,0,7,0.02370219368,16,MRC,10,0.2244791667,0.6510416667,1,64.1613,3.85454,5,0,0,0.0097121,50,42,LowMobility,0,9,2,2026-08-22 18:57:21
OTFS,Pedestrian,3,EPA,0,7,0.02370219368,16,LMMSE,10,0.328125,0.8875,1,74.1058,2.60296,5,0,0,0.002466,1,42,LowMobility,0,9,2,2026-08-22 18:57:21
ODDM,Pedestrian,3,EPA,0,7,0.02370219368,16,MMSETAP,10,0.3333333333,0.875,1,75,2.49877,5,0,0,0.0192638,1,42,LowMobility,0,9,2,2026-08-22 18:57:21
ODDM,Pedestrian,3,EPA,0,7,0.02370219368,16,LMMSE,10,0.3309895833,0.8729166667,1,74.6938,2.53431,5,0,0,0.0644286,1,42,LowMobility,0,9,2,2026-08-22 18:57:21
OFDM,Pedestrian,3,EPA,0,7,0.02370219368,16,MMSETAP,10,0.3315104167,0.8802083333,1,74.861,2.51489,5,0,0,0.0039588,1,42,LowMobility,0,9,2,2026-08-22 18:57:21
OFDM,Pedestrian,3,EPA,0,7,0.02370219368,16,LMMSE,10,0.3315104167,0.8802083333,1,74.861,2.51489,5,0,0,0.0048883,1,42,LowMobility,0,9,2,2026-08-22 18:57:21
OTFS,Pedestrian,3,EPA,0,7,0.02371592156,16,MRC,10,0.3098958333,0.7520833333,1,85.049,1.40662,4,0,0,0.012103,50,43,LowMobility,0,9,3,2026-08-22 18:57:21
OTFS,Pedestrian,3,EPA,0,7,0.02371592156,16,LMMSE,10,0.3604166667,0.8958333333,1,81.1891,1.81005,4,0,0,0.0024991,1,43,LowMobility,0,9,3,2026-08-22 18:57:21
ODDM,Pedestrian,3,EPA,0,7,0.02371592156,16,MMSETAP,10,0.35859375,0.9020833333,1,81.0093,1.82931,4,0,0,0.0192894,1,43,LowMobility,0,9,3,2026-08-22 18:57:21
ODDM,Pedestrian,3,EPA,0,7,0.02371592156,16,LMMSE,10,0.3604166667,0.903125,1,81.3429,1.79361,4,0,0,0.0634782,1,43,LowMobility,0,9,3,2026-08-22 18:57:21
OFDM,Pedestrian,3,EPA,0,7,0.02371592156,16,MMSETAP,10,0.36328125,0.9010416667,1,81.879,1.73655,4,0,0,0.0050968,1,43,LowMobility,0,9,3,2026-08-22 18:57:21
OFDM,Pedestrian,3,EPA,0,7,0.02371592156,16,LMMSE,10,0.3635416667,0.9020833333,1,81.9044,1.73385,4,0,0,0.0062037,1,43,LowMobility,0,9,3,2026-08-22 18:57:21
OTFS,Pedestrian,3,EPA,0,7,0.02271564867,16,MRC,10,0.08697916667,0.3239583333,1,37.305,8.56465,8,0,0,0.0098995,50,44,LowMobility,0,9,4,2026-08-22 18:57:21
OTFS,Pedestrian,3,EPA,0,7,0.02271564867,16,LMMSE,10,0.2739583333,0.8114583333,1,66.2067,3.58196,5,0,0,0.0035209,1,44,LowMobility,0,9,4,2026-08-22 18:57:21
ODDM,Pedestrian,3,EPA,0,7,0.02271564867,16,MMSETAP,10,0.27265625,0.796875,1,66.0492,3.60265,5,0,0,0.0261701,1,44,LowMobility,0,9,4,2026-08-22 18:57:21
ODDM,Pedestrian,3,EPA,0,7,0.02271564867,16,LMMSE,10,0.2700520833,0.7927083333,1,65.733,3.64432,5,0,0,0.0709498,1,44,LowMobility,0,9,4,2026-08-22 18:57:21
OFDM,Pedestrian,3,EPA,0,7,0.02271564867,16,MMSETAP,10,0.27265625,0.7979166667,1,66.0492,3.60265,5,0,0,0.003771,1,44,LowMobility,0,9,4,2026-08-22 18:57:21
OFDM,Pedestrian,3,EPA,0,7,0.02271564867,16,LMMSE,10,0.2723958333,0.7979166667,1,66.0177,3.6068,5,0,0,0.0056043,1,44,LowMobility,0,9,4,2026-08-22 18:57:21
OTFS,Pedestrian,3,EPA,0,7,0.02255354418,16,MRC,10,0.209375,0.6427083333,1,61.0328,4.28874,5,0,0,0.0105981,50,45,LowMobility,0,9,5,2026-08-22 18:57:21
OTFS,Pedestrian,3,EPA,0,7,0.02255354418,16,LMMSE,10,0.31484375,0.853125,1,72.1976,2.82954,5,0,0,0.0024709,1,45,LowMobility,0,9,5,2026-08-22 18:57:21
ODDM,Pedestrian,3,EPA,0,7,0.02255354418,16,MMSETAP,10,0.32265625,0.8729166667,1,73.1722,2.71308,5,0,0,0.0209855,1,45,LowMobility,0,9,5,2026-08-22 18:57:21
ODDM,Pedestrian,3,EPA,0,7,0.02255354418,16,LMMSE,10,0.3205729167,0.86875,1,73.0011,2.73341,5,0,0,0.0688242,1,45,LowMobility,0,9,5,2026-08-22 18:57:21
OFDM,Pedestrian,3,EPA,0,7,0.02255354418,16,MMSETAP,10,0.3130208333,0.8645833333,1,71.6473,2.89601,5,0,0,0.0036309,1,45,LowMobility,0,9,5,2026-08-22 18:57:21
OFDM,Pedestrian,3,EPA,0,7,0.02255354418,16,LMMSE,10,0.3127604167,0.865625,1,71.6182,2.89953,5,0,0,0.0049252,1,45,LowMobility,0,9,5,2026-08-22 18:57:21
OTFS,Pedestrian,3,EPA,0,7,0.02363930329,16,MRC,15,0.09140625,0.3322916667,1,37.8498,8.43873,8,0,0,0.0116092,50,46,LowMobility,0,10,1,2026-08-22 18:57:21
OTFS,Pedestrian,3,EPA,0,7,0.02363930329,16,LMMSE,15,0.2934895833,0.81875,1,67.439,3.42177,5,0,0,0.0030992,1,46,LowMobility,0,10,1,2026-08-22 18:57:21
ODDM,Pedestrian,3,EPA,0,7,0.02363930329,16,MMSETAP,15,0.29296875,0.8177083333,1,67.3792,3.42949,5,0,0,0.0246772,1,46,LowMobility,0,10,1,2026-08-22 18:57:21
